               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.011005,           0.0040315,                   0,             0.98966,             0.97959,             0.98642,             0.64213,            0.022901,           0.0076419,                   0,           0.0027639,           0.0027639,           0.0027639
                 162,             0.01124,           0.0039722,                   0,             0.98984,              0.9949,             0.99476,             0.64787,            0.023526,           0.0075837,                   0,           0.0027274,           0.0027274,           0.0027274
                 163,            0.011213,           0.0041196,                   0,             0.98477,              0.9898,              0.9903,             0.64946,            0.023411,           0.0078617,                   0,           0.0026917,           0.0026917,           0.0026917
                 164,            0.011149,            0.004071,                   0,             0.98984,              0.9949,             0.99553,             0.64231,            0.022661,           0.0071334,                   0,           0.0026568,           0.0026568,           0.0026568
                 165,            0.011148,           0.0042783,                   0,             0.98983,              0.9949,             0.99569,             0.63739,            0.023449,           0.0076031,                   0,           0.0026227,           0.0026227,           0.0026227
                 166,            0.011073,           0.0040953,                   0,             0.99488,              0.9949,             0.99669,             0.65455,            0.023106,           0.0076723,                   0,           0.0025894,           0.0025894,           0.0025894
                 167,            0.010757,           0.0039873,                   0,              0.9899,                   1,             0.99669,             0.64719,            0.023066,           0.0074386,                   0,            0.002557,            0.002557,            0.002557
                 168,            0.011065,           0.0040751,                   0,             0.98485,             0.99489,             0.99238,             0.64855,            0.023712,           0.0075022,                   0,           0.0025255,           0.0025255,           0.0025255
                 169,            0.010941,           0.0039866,                   0,             0.99484,              0.9949,              0.9969,             0.64048,            0.024422,           0.0077037,                   0,           0.0024948,           0.0024948,           0.0024948
                 170,            0.010513,           0.0039464,                   0,               0.975,             0.99489,             0.99062,             0.64679,            0.023656,           0.0076389,                   0,           0.0024649,           0.0024649,           0.0024649
                 171,            0.011029,           0.0039098,                   0,             0.98477,             0.98976,             0.99064,             0.65023,            0.023129,           0.0077429,                   0,            0.002436,            0.002436,            0.002436
                 172,            0.010912,           0.0042501,                   0,             0.98977,              0.9949,             0.99178,             0.65049,            0.022264,           0.0069147,                   0,           0.0024079,           0.0024079,           0.0024079
                 173,            0.010951,           0.0041006,                   0,             0.98485,             0.99489,             0.99075,             0.64921,            0.022476,           0.0070593,                   0,           0.0023807,           0.0023807,           0.0023807
                 174,            0.010685,           0.0040575,                   0,             0.97979,              0.9898,             0.99047,             0.63971,            0.022297,           0.0072923,                   0,           0.0023544,           0.0023544,           0.0023544
                 175,            0.010807,           0.0040109,                   0,             0.98477,             0.98975,             0.99075,             0.65108,            0.022543,            0.007573,                   0,            0.002329,            0.002329,            0.002329
                 176,            0.010845,            0.004124,                   0,              0.9847,              0.9949,             0.99651,             0.64698,            0.022948,            0.007835,                   0,           0.0023045,           0.0023045,           0.0023045
                 177,            0.010147,            0.003956,                   0,             0.98485,              0.9949,             0.99718,             0.64849,            0.022906,           0.0078944,                   0,           0.0022809,           0.0022809,           0.0022809
                 178,            0.010673,           0.0040515,                   0,             0.99484,              0.9898,             0.99632,              0.6391,            0.023022,           0.0078415,                   0,           0.0022582,           0.0022582,           0.0022582
                 179,            0.010073,           0.0038053,                   0,             0.98477,              0.9898,              0.9906,             0.64687,            0.023318,           0.0077084,                   0,           0.0022365,           0.0022365,           0.0022365
                 180,            0.010388,           0.0038497,                   0,             0.98477,             0.98978,              0.9887,             0.64722,            0.023114,           0.0074469,                   0,           0.0022157,           0.0022157,           0.0022157
                 181,            0.010094,            0.003889,                   0,             0.98477,              0.9898,             0.99012,             0.65521,             0.02298,           0.0076853,                   0,           0.0021958,           0.0021958,           0.0021958
                 182,            0.010018,           0.0039157,                   0,              0.9798,              0.9949,              0.9913,             0.65065,            0.023292,           0.0077781,                   0,           0.0021768,           0.0021768,           0.0021768
                 183,            0.010209,            0.003972,                   0,             0.98477,             0.98979,              0.9899,             0.64085,            0.023026,           0.0078354,                   0,           0.0021588,           0.0021588,           0.0021588
                 184,              0.0101,            0.003819,                   0,             0.97989,              0.9949,             0.98994,             0.64617,            0.022795,           0.0078575,                   0,           0.0021418,           0.0021418,           0.0021418
                 185,           0.0098369,           0.0038995,                   0,             0.98477,              0.9898,             0.99071,             0.64598,            0.022921,           0.0079925,                   0,           0.0021257,           0.0021257,           0.0021257
                 186,           0.0096971,           0.0036802,                   0,             0.98476,              0.9898,             0.98966,             0.65067,            0.022936,           0.0079367,                   0,           0.0021105,           0.0021105,           0.0021105
                 187,           0.0099305,            0.003738,                   0,             0.98477,              0.9898,             0.98954,             0.64882,            0.022872,           0.0077295,                   0,           0.0020963,           0.0020963,           0.0020963
                 188,           0.0098557,           0.0037316,                   0,             0.98477,              0.9898,              0.9909,             0.64698,            0.023433,           0.0082706,                   0,           0.0020831,           0.0020831,           0.0020831
                 189,            0.010281,           0.0038495,                   0,             0.98477,              0.9898,             0.99191,             0.65427,            0.023742,           0.0083771,                   0,           0.0020709,           0.0020709,           0.0020709
                 190,              0.0105,           0.0037295,                   0,             0.98476,              0.9898,             0.99094,             0.65593,            0.022952,           0.0081406,                   0,           0.0020596,           0.0020596,           0.0020596
                 191,           0.0098822,           0.0037087,                   0,             0.98476,              0.9898,             0.98528,             0.65983,             0.02268,           0.0079553,                   0,           0.0020492,           0.0020492,           0.0020492
                 192,           0.0097007,           0.0037833,                   0,             0.98477,             0.98978,             0.98656,             0.65038,            0.022303,           0.0076874,                   0,           0.0020399,           0.0020399,           0.0020399
                 193,            0.009958,           0.0037879,                   0,             0.98476,              0.9898,             0.98798,             0.64569,            0.023078,           0.0081556,                   0,           0.0020315,           0.0020315,           0.0020315
                 194,           0.0095023,           0.0037334,                   0,             0.98468,             0.98469,             0.98936,             0.64856,            0.022583,           0.0079436,                   0,           0.0020242,           0.0020242,           0.0020242
                 195,           0.0099039,           0.0038704,                   0,             0.98469,             0.98469,             0.98307,             0.64267,            0.023516,            0.008526,                   0,           0.0020178,           0.0020178,           0.0020178
                 196,           0.0096761,           0.0037571,                   0,              0.9798,              0.9898,             0.98683,             0.64461,            0.023475,           0.0083593,                   0,           0.0020123,           0.0020123,           0.0020123
                 197,             0.01002,           0.0037281,                   0,             0.98477,             0.98979,             0.98914,             0.64335,            0.023956,            0.008783,                   0,           0.0020079,           0.0020079,           0.0020079
                 198,              0.0098,           0.0036932,                   0,             0.97979,              0.9898,             0.99131,             0.63756,            0.023546,           0.0083279,                   0,           0.0020044,           0.0020044,           0.0020044
                 199,            0.010248,           0.0039085,                   0,             0.98984,              0.9949,              0.9957,             0.64488,            0.023692,           0.0082225,                   0,            0.002002,            0.002002,            0.002002
